CD_NOM,GROUPTAXA,NOM_VALIDE
448662,Angiospermes,Xylosma suaveolens subsp. suaveolens
448659,Angiospermes,Xylosma suaveolens subsp. gracile
448661,Angiospermes,Xylosma suaveolens subsp. pubigerum
671253,Angiospermes,Xylosma tuberculata
671091,Angiospermes,Xylosma vincentii
671228,Angiospermes,Homalium austrocaledonicum
671229,Angiospermes,Homalium betulifolium
671977,Angiospermes,Homalium buxifolium
672451,Angiospermes,Homalium decurrens
671230,Angiospermes,Homalium deplanchei
671978,Angiospermes,Homalium francii
671231,Angiospermes,Homalium guillainii
671232,Angiospermes,Homalium intermedium
671979,Angiospermes,Homalium juxtapositum
672249,Angiospermes,Homalium kanaliense
673281,Angiospermes,Homalium kanaliense var. boulindae
674475,Angiospermes,Homalium kanaliense var. kanaliense
671980,Angiospermes,Homalium leratiorum
671233,Angiospermes,Homalium mathieuanum
447220,Angiospermes,Homalium moto
447221,Angiospermes,Homalium mouo
706380,Angiospermes,Homalium paniculatum
671234,Angiospermes,Homalium polystachyum
671981,Angiospermes,Homalium rivulare
671235,Angiospermes,Homalium rubiginosum
671236,Angiospermes,Homalium rubrocostatum
671237,Angiospermes,Homalium serratum
671982,Angiospermes,Homalium sleumerianum
447222,Angiospermes,Homalium taypau
196579,Angiospermes,Populus
115110,Angiospermes,Populus alba
115113,Angiospermes,Populus balsamifera
115122,Angiospermes,Populus deltoides
115167,Angiospermes,Populus x canadensis
613577,Angiospermes,Populus x canadensis var. canadensis
613831,Angiospermes,Populus x canadensis f. canadensis
613830,Angiospermes,Populus x canadensis f. eugenei
613578,Angiospermes,Populus x canadensis var. gelrica
613579,Angiospermes,Populus x canadensis var. marilandica
613832,Angiospermes,Populus x canadensis f. marilandica
613833,Angiospermes,Populus x canadensis f. robusta
115168,Angiospermes,Populus x canescens
115171,Angiospermes,Populus x generosa
115174,Angiospermes,Populus x hybrida
159793,Angiospermes,Populus x jackii
611452,Angiospermes,Populus lasiocarpa
115145,Angiospermes,Populus nigra
139173,Angiospermes,Populus nigra subsp. nigra
149994,Angiospermes,Populus nigra var. nigra
149992,Angiospermes,Populus nigra var. italica
139169,Angiospermes,Populus nigra subsp. betulifolia
139172,Angiospermes,Populus nigra subsp. neapolitana
115152,Angiospermes,Populus simonii
115156,Angiospermes,Populus tremula
115157,Angiospermes,Populus trichocarpa
115182,Angiospermes,Populus yunnanensis
197334,Angiospermes,Salix
611557,Angiospermes,Salix acutifolia
119915,Angiospermes,Salix alba
119931,Angiospermes,Salix apennina
119933,Angiospermes,Salix appendiculata
119948,Angiospermes,Salix atrocinerea
119952,Angiospermes,Salix aurita
119954,Angiospermes,Salix babylonica
611553,Angiospermes,Salix bicolor x Salix cinerea
119959,Angiospermes,Salix bicolor
119968,Angiospermes,Salix breviserrata
119970,Angiospermes,Salix caesia
119975,Angiospermes,Salix cantabrica
119977,Angiospermes,Salix caprea
119985,Angiospermes,Salix ceretana
119991,Angiospermes,Salix cinerea
120003,Angiospermes,Salix crataegifolia
120009,Angiospermes,Salix daphnoides
120029,Angiospermes,Salix eleagnos
120037,Angiospermes,Salix foetida
120040,Angiospermes,Salix fragilis
120048,Angiospermes,Salix glaucosericea
120052,Angiospermes,Salix hastata
120056,Angiospermes,Salix helvetica
120057,Angiospermes,Salix herbacea
120272,Angiospermes,Salix x aberrans
120273,Angiospermes,Salix x abnormis
120277,Angiospermes,Salix x aellenii
120279,Angiospermes,Salix x alopecuroides
120280,Angiospermes,Salix x alpigena
120282,Angiospermes,Salix x amandae
120284,Angiospermes,Salix x ambigua
120287,Angiospermes,Salix x antverpiensis
120291,Angiospermes,Salix x aurigerana
120293,Angiospermes,Salix x ausserdorferi
120294,Angiospermes,Salix x austriaca
120295,Angiospermes,Salix x autaretica
120297,Angiospermes,Salix x basaltica
120299,Angiospermes,Salix x beckiana
120300,Angiospermes,Salix x bifida
120304,Angiospermes,Salix x blyttii
120306,Angiospermes,Salix x boulayi
120307,Angiospermes,Salix x boutignyana
120308,Angiospermes,Salix x boydii
120309,Angiospermes,Salix x buseri
120311,Angiospermes,Salix x calliantha
120312,Angiospermes,Salix x calodendron
120313,Angiospermes,Salix x canescens
120318,Angiospermes,Salix x capreola
120319,Angiospermes,Salix x cernua
120320,Angiospermes,Salix x charrieri
120322,Angiospermes,Salix x chouardii
120323,Angiospermes,Salix x chrysocoma
120325,Angiospermes,Salix x combinata
120328,Angiospermes,Salix x confinis
120330,Angiospermes,Salix x coriacea
120332,Angiospermes,Salix x cottetii
120335,Angiospermes,Salix x dasyclados
120337,Angiospermes,Salix x decumbens
120339,Angiospermes,Salix x devestita
120341,Angiospermes,Salix x digenea
120343,Angiospermes,Salix x doniana
120347,Angiospermes,Salix x ehrhartiana
120353,Angiospermes,Salix x erdingeri
120354,Angiospermes,Salix x erythroclados
120357,Angiospermes,Salix x expectata
120360,Angiospermes,Salix x felina
120362,Angiospermes,Salix x festii
120367,Angiospermes,Salix x fontqueri
120368,Angiospermes,Salix x forbesiana
120372,Angiospermes,Salix x friesiana
120374,Angiospermes,Salix x fruticosa
120380,Angiospermes,Salix x glaucovillosa
120381,Angiospermes,Salix x gnaphaloides
120382,Angiospermes,Salix x goerziana
120383,Angiospermes,Salix x grahamii
120387,Angiospermes,Salix x guinieri
120390,Angiospermes,Salix x heeri
120391,Angiospermes,Salix x hegetschweileri
120394,Angiospermes,Salix x hellwegeri
120396,Angiospermes,Salix x hircina
611558,Angiospermes,Salix x holosericea
120399,Angiospermes,Salix x hugueninii
120400,Angiospermes,Salix x huteri
120408,Angiospermes,Salix x intermedia
120409,Angiospermes,Salix x inticensis
120411,Angiospermes,Salix x kalmthoutensis
120413,Angiospermes,Salix x kerneri
120414,Angiospermes,Salix x khekii
120415,Angiospermes,Salix x kochiana
120418,Angiospermes,Salix x kraettliana
120419,Angiospermes,Salix x krausei
120420,Angiospermes,Salix x laestadiana
120427,Angiospermes,Salix x laschiana
120428,Angiospermes,Salix x latifolia
120431,Angiospermes,Salix x liegnitzensis
120432,Angiospermes,Salix x limnogena
120433,Angiospermes,Salix x litigiosa
120435,Angiospermes,Salix x longissima
120437,Angiospermes,Salix x macrophylla
120442,Angiospermes,Salix x margaretae
120443,Angiospermes,Salix x margarita
120444,Angiospermes,Salix x mariana
120445,Angiospermes,Salix x maritima
120449,Angiospermes,Salix x merxmuelleri
120450,Angiospermes,Salix x meyeriana
120452,Angiospermes,Salix x mielichhoferi
120453,Angiospermes,Salix x milzii
120454,Angiospermes,Salix x mollissima
120456,Angiospermes,Salix x moorei
120457,Angiospermes,Salix x multidentata
120459,Angiospermes,Salix x multinervis
120462,Angiospermes,Salix x negata
120467,Angiospermes,Salix x obtusifolia
120469,Angiospermes,Salix x oleifolia
120471,Angiospermes,Salix x onychiophylla
120472,Angiospermes,Salix x ovata
120481,Angiospermes,Salix x pendulina
120492,Angiospermes,Salix x proteifolia
983916,Angiospermes,Salix x pseudodoniana
120494,Angiospermes,Salix x pseudoelaeagnos
120495,Angiospermes,Salix x puberula
983914,Angiospermes,Salix x pustoriae
120498,Angiospermes,Salix x quercifolia
120501,Angiospermes,Salix x recondita
120503,Angiospermes,Salix x refraga
120504,Angiospermes,Salix x reichardtii
120505,Angiospermes,Salix x reticuloides
120506,Angiospermes,Salix x reuteri
120512,Angiospermes,Salix x rubens
120513,Angiospermes,Salix x rubra
120517,Angiospermes,Salix x salamonii
120519,Angiospermes,Salix x sarmentacea
120521,Angiospermes,Salix x schinziana
120522,Angiospermes,Salix x schumanniana
120523,Angiospermes,Salix x scrobigera
120525,Angiospermes,Salix x semimyrsinites
120526,Angiospermes,Salix x seminigricans
120528,Angiospermes,Salix x semireticulata
120529,Angiospermes,Salix x sepulcralis
120530,Angiospermes,Salix x sericans
120531,Angiospermes,Salix x seringeana
120534,Angiospermes,Salix x sobrina
120535,Angiospermes,Salix x sordida
120539,Angiospermes,Salix x spuria
120541,Angiospermes,Salix x stipularis
120544,Angiospermes,Salix x subalpina
120546,Angiospermes,Salix x subnivalis
120547,Angiospermes,Salix x subsericea
120549,Angiospermes,Salix x subversifolia
120552,Angiospermes,Salix x thellungii
120554,Angiospermes,Salix x thomasii
120557,Angiospermes,Salix x trefferi
120559,Angiospermes,Salix x uechtritzii
120564,Angiospermes,Salix x velenovskyi
120566,Angiospermes,Salix x viciosorum
120573,Angiospermes,Salix x wimmeriana
983912,Angiospermes,Salix x wolfiana
120085,Angiospermes,Salix laggeri
120091,Angiospermes,Salix lapponum
120135,Angiospermes,Salix myrsinifolia
120161,Angiospermes,Salix pedicellata
120163,Angiospermes,Salix pentandra
120169,Angiospermes,Salix phylicifolia
120189,Angiospermes,Salix purpurea
120191,Angiospermes,Salix pyrenaica
120192,Angiospermes,Salix repens
140478,Angiospermes,Salix repens subsp. repens
151113,Angiospermes,Salix repens var. repens
151107,Angiospermes,Salix repens var. dunensis
140476,Angiospermes,Salix repens subsp. galeifolia
140479,Angiospermes,Salix repens subsp. rosmarinifolia
120193,Angiospermes,Salix reticulata
120195,Angiospermes,Salix retusa
161360,Angiospermes,Salix rosmarinifolia
120219,Angiospermes,Salix serpyllifolia
120246,Angiospermes,Salix triandra
120260,Angiospermes,Salix viminalis
706016,Angiospermes,Casearia coriacea
671224,Angiospermes,Casearia coriifolia
671975,Angiospermes,Casearia deplanchei
671225,Angiospermes,Casearia kaalaensis
671226,Angiospermes,Casearia lifuana
671227,Angiospermes,Casearia puberula
671976,Angiospermes,Casearia silvana
673783,Angiospermes,Agatea lecointei
673663,Angiospermes,Agatea longipedicellata
673664,Angiospermes,Agatea pancheri
673665,Angiospermes,Agatea rufotomentosa
674450,Angiospermes,Agatea schlechteri
673782,Angiospermes,Agatea veillonii
671614,Angiospermes,Hybanthus austrocaledonicus
671650,Angiospermes,Hybanthus caledonicus
671615,Angiospermes,Hybanthus micranthus
895577,Angiospermes,Paypayrola bordenavei
807515,Angiospermes,Rinorea calycina
807516,Angiospermes,Rinorea monticola
888387,Angiospermes,Rinorea pectinosquamata
198911,Angiospermes,Viola
129492,Angiospermes,Viola alba
142273,Angiospermes,Viola alba subsp. alba
129500,Angiospermes,Viola arborescens
129503,Angiospermes,Viola argenteria
129506,Angiospermes,Viola arvensis
613129,Angiospermes,Viola arvensis var. arvensis
613626,Angiospermes,Viola arvensis var. contempta
129514,Angiospermes,Viola bertolonii
129520,Angiospermes,Viola biflora
129525,Angiospermes,Viola bubanii
129527,Angiospermes,Viola calcarata
142299,Angiospermes,Viola calcarata subsp. calcarata
129529,Angiospermes,Viola canina
142305,Angiospermes,Viola canina subsp. canina
718296,Angiospermes,Viola canina nothosubsp. einseleana
142317,Angiospermes,Viola canina subsp. ruppii
129534,Angiospermes,Viola cenisia
129539,Angiospermes,Viola collina
129542,Angiospermes,Viola cornuta
129543,Angiospermes,Viola corsica
142328,Angiospermes,Viola corsica subsp. corsica
129545,Angiospermes,Viola cryana
161421,Angiospermes,Viola cucullata
129555,Angiospermes,Viola diversifolia
129557,Angiospermes,Viola elatior
129586,Angiospermes,Viola hirta
129587,Angiospermes,Viola hispida
129743,Angiospermes,Viola x adulterina
129745,Angiospermes,Viola x atrichocarpa
129749,Angiospermes,Viola x bavarica
129751,Angiospermes,Viola x bernoulliana
129752,Angiospermes,Viola x bethkeana
129756,Angiospermes,Viola x bohemica
129757,Angiospermes,Viola x borussica
129758,Angiospermes,Viola x braunii
129760,Angiospermes,Viola x bulgarica
129761,Angiospermes,Viola x burnatii
129763,Angiospermes,Viola x castillensis
129766,Angiospermes,Viola x chenevardii
129767,Angiospermes,Viola x christii
129768,Angiospermes,Viola x cluniensis
129769,Angiospermes,Viola x commutata
129772,Angiospermes,Viola x digenea
129776,Angiospermes,Viola x duffortii
129781,Angiospermes,Viola x fallacina
129783,Angiospermes,Viola x fouilladei
129784,Angiospermes,Viola x genevensis
129785,Angiospermes,Viola x gerslaueri
129788,Angiospermes,Viola x gremblichii
129791,Angiospermes,Viola x heterocarpa
129795,Angiospermes,Viola x interjecta
129797,Angiospermes,Viola x intersita
129800,Angiospermes,Viola x jaccardii
129802,Angiospermes,Viola x johannis-wagneri
129803,Angiospermes,Viola x kalkburgensis
129806,Angiospermes,Viola x lambertii
129810,Angiospermes,Viola x lutzii
129812,Angiospermes,Viola x mantziana
129813,Angiospermes,Viola x medelii
129814,Angiospermes,Viola x merkensteiniensis
129815,Angiospermes,Viola x mielnicensis
129816,Angiospermes,Viola x militaris
129817,Angiospermes,Viola x mixta
129820,Angiospermes,Viola x multicaulis
129821,Angiospermes,Viola x murbeckii
129822,Angiospermes,Viola x najadum
129823,Angiospermes,Viola x neglecta
129824,Angiospermes,Viola x nemenyiana
611323,Angiospermes,Viola x norvegica
129825,Angiospermes,Viola x oelandica
129828,Angiospermes,Viola x olimpia
129829,Angiospermes,Viola x orophila
129830,Angiospermes,Viola x pacheri
129831,Angiospermes,Viola x pardoi
129844,Angiospermes,Viola x ritschliana
129845,Angiospermes,Viola x scabra
129846,Angiospermes,Viola x scharlockii
129850,Angiospermes,Viola x sedunensis
129851,Angiospermes,Viola x semseyana
129852,Angiospermes,Viola x skofitziana
129853,Angiospermes,Viola x spuria
129861,Angiospermes,Viola x tessinensis
129862,Angiospermes,Viola x torslundensis
129868,Angiospermes,Viola x villaquensis
129869,Angiospermes,Viola x vilnaensis
129870,Angiospermes,Viola x vindobonensis
129873,Angiospermes,Viola x wiesbauri
129874,Angiospermes,Viola x wilczekiana
129875,Angiospermes,Viola x wittrockiana
129596,Angiospermes,Viola jordanii
129600,Angiospermes,Viola kitaibeliana
923516,Angiospermes,Viola kitaibeliana var. kitaibeliana
160280,Angiospermes,Viola kitaibeliana var. trimestris
129602,Angiospermes,Viola lactea
611325,Angiospermes,Viola laricicola
129614,Angiospermes,Viola lutea
142347,Angiospermes,Viola lutea subsp. lutea
161005,Angiospermes,Viola lutea subsp. calaminaria
129623,Angiospermes,Viola mirabilis
129632,Angiospermes,Viola odorata
129639,Angiospermes,Viola palustris
129641,Angiospermes,Viola parvula
129646,Angiospermes,Viola pinnata
129654,Angiospermes,Viola pseudomirabilis
129660,Angiospermes,Viola pumila
129663,Angiospermes,Viola pyrenaica
129666,Angiospermes,Viola reichenbachiana
129669,Angiospermes,Viola riviniana
611324,Angiospermes,Viola roccabrunensis
129674,Angiospermes,Viola rupestris
129698,Angiospermes,Viola stagnina
129702,Angiospermes,Viola suavis
991007,Angiospermes,Viola suavis subsp. suavis
991008,Angiospermes,Viola suavis subsp. adriatica
142392,Angiospermes,Viola suavis subsp. catalonica
129719,Angiospermes,Viola thomasiana
129723,Angiospermes,Viola tricolor
142433,Angiospermes,Viola tricolor subsp. tricolor
142409,Angiospermes,Viola tricolor subsp. curtisii
142431,Angiospermes,Viola tricolor subsp. saxatilis
129730,Angiospermes,Viola valderia
190862,Angiospermes,Cistus
91630,Angiospermes,Cistus albidus
91646,Angiospermes,Cistus creticus
611299,Angiospermes,Cistus crispus x Cistus monspeliensis
91647,Angiospermes,Cistus crispus
91668,Angiospermes,Cistus halimifolius
612433,Angiospermes,Cistus halimifolius var. halimifolius
91677,Angiospermes,Cistus inflatus
91741,Angiospermes,Cistus x bornetianus
91745,Angiospermes,Cistus x cebennensis
611302,Angiospermes,Cistus x cheiranthoides
91749,Angiospermes,Cistus x cyprius
91750,Angiospermes,Cistus x dansereaui
91751,Angiospermes,Cistus x daveauanus
91753,Angiospermes,Cistus x dubius
91754,Angiospermes,Cistus x fernandesae
91756,Angiospermes,Cistus x florentinus
91759,Angiospermes,Cistus x hetieri
91760,Angiospermes,Cistus x hybridus
91761,Angiospermes,Cistus x incanus
611301,Angiospermes,Cistus x ingwersenii
91763,Angiospermes,Cistus x laxus
91764,Angiospermes,Cistus x lecomtei
91765,Angiospermes,Cistus x ledon
91773,Angiospermes,Cistus x neyrautii
91775,Angiospermes,Cistus x nigricans
91776,Angiospermes,Cistus x novus
91777,Angiospermes,Cistus x obtusifolius
91781,Angiospermes,Cistus x platysepalus
91783,Angiospermes,Cistus x ponsii
160940,Angiospermes,Cistus x purpureus
91790,Angiospermes,Cistus x revolii
612434,Angiospermes,Cistus x revolii nothosubsp. revolii
91791,Angiospermes,Cistus x rodiei
91792,Angiospermes,Cistus x sahucii
91793,Angiospermes,Cistus x sammonsii
91794,Angiospermes,Cistus x sintenisii
91795,Angiospermes,Cistus x stenophyllus
91797,Angiospermes,Cistus x timbalii
91799,Angiospermes,Cistus x verguinii
91680,Angiospermes,Cistus ladanifer
133357,Angiospermes,Cistus ladanifer subsp. ladanifer
611300,Angiospermes,Cistus lasianthus
612609,Angiospermes,Cistus lasianthus subsp. alyssoides
91684,Angiospermes,Cistus laurifolius
133359,Angiospermes,Cistus laurifolius subsp. laurifolius
133358,Angiospermes,Cistus laurifolius subsp. atlanticus
91692,Angiospermes,Cistus monspeliensis
91707,Angiospermes,Cistus populifolius
133362,Angiospermes,Cistus populifolius subsp. populifolius
91708,Angiospermes,Cistus pouzolzii
91715,Angiospermes,Cistus salviifolius
91727,Angiospermes,Cistus umbellatus
612436,Angiospermes,Cistus umbellatus subsp. umbellatus
612435,Angiospermes,Cistus umbellatus subsp. viscosus
