CD_NOM,FAMILLE,NOM_VALIDE
610820,Rosaceae,Alchemilla mollis
81130,Rosaceae,Alchemilla monticola
717061,Rosaceae,Alchemilla montserratii
717062,Rosaceae,Alchemilla nafarroana
717063,Rosaceae,Alchemilla obscura
717064,Rosaceae,Alchemilla ozana
81137,Rosaceae,Alchemilla pallens
81140,Rosaceae,Alchemilla pentaphyllea
717721,Rosaceae,Alchemilla petiolulans
81142,Rosaceae,Alchemilla plicata
717065,Rosaceae,Alchemilla polatschekiana
717066,Rosaceae,Alchemilla propinqua
892219,Rosaceae,Alchemilla reflexa
81153,Rosaceae,Alchemilla reniformis
81159,Rosaceae,Alchemilla saxatilis
81161,Rosaceae,Alchemilla schmidelyana
81164,Rosaceae,Alchemilla sericoneura
610821,Rosaceae,Alchemilla speciosa
81166,Rosaceae,Alchemilla splendens
608142,Rosaceae,Alchemilla strigosula
81170,Rosaceae,Alchemilla subcrenata
717722,Rosaceae,Alchemilla subglobosa
81171,Rosaceae,Alchemilla subsericea
81179,Rosaceae,Alchemilla transiens
81182,Rosaceae,Alchemilla trunciloba
81190,Rosaceae,Alchemilla vetteri
81195,Rosaceae,Alchemilla xanthochlora
189287,Rosaceae,Aphanes
83159,Rosaceae,Aphanes arvensis
83160,Rosaceae,Aphanes australis
83162,Rosaceae,Aphanes cornucopioides
83164,Rosaceae,Aphanes floribunda
717087,Rosaceae,Aphanes microcarpa
83167,Rosaceae,Aphanes minutiflora
715644,Rosaceae,Argentina
83714,Rosaceae,Argentina anserina
718310,Rosaceae,Argentina anserina subsp. anserina
715631,Rosaceae,Comarum
92217,Rosaceae,Comarum palustre
715632,Rosaceae,Dasiphora
717162,Rosaceae,Dasiphora davurica
94464,Rosaceae,Dasiphora fruticosa
974792,Rosaceae,Drymocallis
923072,Rosaceae,Drymocallis corsica
95462,Rosaceae,Drymocallis rupestris
192615,Rosaceae,Fragaria
810187,Rosaceae,Fragaria chiloensis
98870,Rosaceae,Fragaria x ananassa
98874,Rosaceae,Fragaria x hagenbachiana
98875,Rosaceae,Fragaria x intermedia
98876,Rosaceae,Fragaria x neglecta
717203,Rosaceae,Fragaria x vescana
98830,Rosaceae,Fragaria moschata
98865,Rosaceae,Fragaria vesca
762223,Rosaceae,Fragaria virginiana
98868,Rosaceae,Fragaria viridis
134701,Rosaceae,Fragaria viridis subsp. viridis
196618,Rosaceae,Potentilla
115395,Rosaceae,Potentilla alba
115397,Rosaceae,Potentilla alchimilloides
159922,Rosaceae,Potentilla alchimilloides subsp. alchimilloides
611470,Rosaceae,Potentilla alsatica
115400,Rosaceae,Potentilla anglica
139230,Rosaceae,Potentilla anglica subsp. anglica
139232,Rosaceae,Potentilla anglica subsp. nesogenes
115407,Rosaceae,Potentilla argentea
160483,Rosaceae,Potentilla argyrophylla
972504,Rosaceae,Potentilla atrosanguinea
115414,Rosaceae,Potentilla aurea
139249,Rosaceae,Potentilla aurea subsp. aurea
115425,Rosaceae,Potentilla brauneana
115431,Rosaceae,Potentilla caulescens
139253,Rosaceae,Potentilla caulescens subsp. caulescens
139255,Rosaceae,Potentilla caulescens subsp. iserensis
139257,Rosaceae,Potentilla caulescens subsp. petiolulata
115437,Rosaceae,Potentilla cinerea
115449,Rosaceae,Potentilla crantzii
115452,Rosaceae,Potentilla crassinervia
115458,Rosaceae,Potentilla delphinensis
115470,Rosaceae,Potentilla erecta
115474,Rosaceae,Potentilla fagineicola
115486,Rosaceae,Potentilla frigida
115498,Rosaceae,Potentilla grandiflora
115509,Rosaceae,Potentilla heptaphylla
115515,Rosaceae,Potentilla hirta
115519,Rosaceae,Potentilla inaperta
115520,Rosaceae,Potentilla incana
115526,Rosaceae,Potentilla inclinata
115527,Rosaceae,Potentilla indica
115530,Rosaceae,Potentilla intermedia
115714,Rosaceae,Potentilla x bazargica
115715,Rosaceae,Potentilla x beckii
115716,Rosaceae,Potentilla x boetzkesii
115717,Rosaceae,Potentilla x breunia
115718,Rosaceae,Potentilla x castriferrei
115439,Rosaceae,Potentilla x clementi
115719,Rosaceae,Potentilla x delavayi
115720,Rosaceae,Potentilla x eynensis
115728,Rosaceae,Potentilla x hegetschweileri
115729,Rosaceae,Potentilla x huteri
115733,Rosaceae,Potentilla x hybrida
115735,Rosaceae,Potentilla x jaeggiana
115736,Rosaceae,Potentilla x kerneri
115738,Rosaceae,Potentilla x matzialekii
115739,Rosaceae,Potentilla x mixta
115742,Rosaceae,Potentilla x pennina
115747,Rosaceae,Potentilla x rhaetica
115748,Rosaceae,Potentilla x semiargentea
115750,Rosaceae,Potentilla x spuria
115752,Rosaceae,Potentilla x subarenaria
115753,Rosaceae,Potentilla x subargentea
115754,Rosaceae,Potentilla x suberecta
115755,Rosaceae,Potentilla x subrubens
115757,Rosaceae,Potentilla x ternata
115758,Rosaceae,Potentilla x tynieckii
115759,Rosaceae,Potentilla x vallesiaca
115698,Rosaceae,Potentilla x vestita
115760,Rosaceae,Potentilla x wolffiana
115737,Rosaceae,Potentilla mathonnetii
115554,Rosaceae,Potentilla micrantha
115560,Rosaceae,Potentilla montana
115563,Rosaceae,Potentilla multifida
115566,Rosaceae,Potentilla neglecta
717859,Rosaceae,Potentilla nepalensis
115572,Rosaceae,Potentilla nitida
115573,Rosaceae,Potentilla nivalis
139300,Rosaceae,Potentilla nivalis subsp. nivalis
115574,Rosaceae,Potentilla nivea
115575,Rosaceae,Potentilla norvegica
611467,Rosaceae,Potentilla pedata
115595,Rosaceae,Potentilla pensylvanica
115614,Rosaceae,Potentilla puberula
115619,Rosaceae,Potentilla pyrenaica
115620,Rosaceae,Potentilla recta
115624,Rosaceae,Potentilla reptans
115637,Rosaceae,Potentilla saxifraga
115655,Rosaceae,Potentilla sterilis
115669,Rosaceae,Potentilla supina
718395,Rosaceae,Potentilla supina subsp. supina
115678,Rosaceae,Potentilla thuringiaca
115687,Rosaceae,Potentilla valderia
115693,Rosaceae,Potentilla velutina
115694,Rosaceae,Potentilla verna
197632,Rosaceae,Sibbaldia
123176,Rosaceae,Sibbaldia procumbens
197264,Rosaceae,Rosa
117970,Rosaceae,Rosa abietina
117975,Rosaceae,Rosa acharii
117986,Rosaceae,Rosa agrestis
117992,Rosaceae,Rosa alpicola
118016,Rosaceae,Rosa arvensis
952511,Rosaceae,Rosa balsamica
118030,Rosaceae,Rosa banksiae
118043,Rosaceae,Rosa blanda
118045,Rosaceae,Rosa blondaeana
717450,Rosaceae,Rosa bracteata
118063,Rosaceae,Rosa caballicensis
118064,Rosaceae,Rosa caesia
118073,Rosaceae,Rosa canina
762292,Rosaceae,Rosa carolina
118645,Rosaceae,Rosa chavinii
118090,Rosaceae,Rosa chinensis
118097,Rosaceae,Rosa cinerea
717451,Rosaceae,Rosa cinnamomea
118120,Rosaceae,Rosa coriifolia
118121,Rosaceae,Rosa corymbifera
118135,Rosaceae,Rosa deseglisei
118666,Rosaceae,Rosa dumalis
118151,Rosaceae,Rosa ecae
118158,Rosaceae,Rosa elliptica
719131,Rosaceae,Rosa favratii
118184,Rosaceae,Rosa foetida
118192,Rosaceae,Rosa gallica
118198,Rosaceae,Rosa gigantea
118204,Rosaceae,Rosa glauca
717452,Rosaceae,Rosa gremlii
118256,Rosaceae,Rosa inodora
118602,Rosaceae,Rosa x admista
118603,Rosaceae,Rosa x alba
118606,Rosaceae,Rosa x alpestris
118609,Rosaceae,Rosa x amiliavensis
118610,Rosaceae,Rosa x anachoretica
118611,Rosaceae,Rosa x ancarensis
118612,Rosaceae,Rosa x andegavensis
118614,Rosaceae,Rosa x angilloniana
118616,Rosaceae,Rosa x apricoides
118617,Rosaceae,Rosa x areniensis
118621,Rosaceae,Rosa x avrayensis
118624,Rosaceae,Rosa x belnensis
118626,Rosaceae,Rosa x bibracteata
118628,Rosaceae,Rosa x bigeneris
118629,Rosaceae,Rosa x bishopii
118631,Rosaceae,Rosa x boraeana
118636,Rosaceae,Rosa x brueggeri
118638,Rosaceae,Rosa x burgalensis
118640,Rosaceae,Rosa x buseri
118641,Rosaceae,Rosa x campanulata
118643,Rosaceae,Rosa x cantiana
118644,Rosaceae,Rosa x caviniacensis
118646,Rosaceae,Rosa x christii
118647,Rosaceae,Rosa x collina
118649,Rosaceae,Rosa x condaminea
118651,Rosaceae,Rosa x consanguinea
118653,Rosaceae,Rosa x coronata
118654,Rosaceae,Rosa x costeana
118655,Rosaceae,Rosa x costei
118658,Rosaceae,Rosa x damascena
118667,Rosaceae,Rosa x dumetorum
118668,Rosaceae,Rosa x dupontii
118680,Rosaceae,Rosa x gaillardii
118686,Rosaceae,Rosa x giennensis
118688,Rosaceae,Rosa x glaucoformis
118689,Rosaceae,Rosa x glaucoides
118693,Rosaceae,Rosa x harisonii
118694,Rosaceae,Rosa x hergtiana
118696,Rosaceae,Rosa x hibernica
118697,Rosaceae,Rosa x hispidocarpa
118717,Rosaceae,Rosa x inelegans
118718,Rosaceae,Rosa x intercalaris
118720,Rosaceae,Rosa x involuta
118721,Rosaceae,Rosa x iserana
118722,Rosaceae,Rosa x iwara
118723,Rosaceae,Rosa x jacksonii
118733,Rosaceae,Rosa x longicolla
118736,Rosaceae,Rosa x maassi
118740,Rosaceae,Rosa x margerisonii
118744,Rosaceae,Rosa x maureri
118747,Rosaceae,Rosa x molletorum
118748,Rosaceae,Rosa x molliformis
118751,Rosaceae,Rosa x naumanii
118752,Rosaceae,Rosa x nitidula
118753,Rosaceae,Rosa x obovata
118756,Rosaceae,Rosa x odorata
118759,Rosaceae,Rosa x paradoxa
118761,Rosaceae,Rosa x paulii
118766,Rosaceae,Rosa x pervirens
118773,Rosaceae,Rosa x polliniana
118776,Rosaceae,Rosa x praegeri
118781,Rosaceae,Rosa x pseudoglauca
118783,Rosaceae,Rosa x pseudorusticana
118784,Rosaceae,Rosa x pseudowaitziana
118788,Rosaceae,Rosa x reversa
118791,Rosaceae,Rosa x rogersii
118792,Rosaceae,Rosa x rotschildii
118794,Rosaceae,Rosa x rouyana
118796,Rosaceae,Rosa x rubrosa
118799,Rosaceae,Rosa x sabinii
118801,Rosaceae,Rosa x salaevensis
118802,Rosaceae,Rosa x sanguisorbella
118804,Rosaceae,Rosa x scabriuscula
118809,Rosaceae,Rosa x scopulosa
118811,Rosaceae,Rosa x sennenii
118813,Rosaceae,Rosa x shoolbredii
118815,Rosaceae,Rosa x silvicola
118818,Rosaceae,Rosa x spinulifolia
118824,Rosaceae,Rosa x subdola
118825,Rosaceae,Rosa x suberecta
118826,Rosaceae,Rosa x suberectiformis
118828,Rosaceae,Rosa x subintrans
118832,Rosaceae,Rosa x subpomifera
118834,Rosaceae,Rosa x tephrophylla
118835,Rosaceae,Rosa x terebenthacea
118837,Rosaceae,Rosa x toddiae
118838,Rosaceae,Rosa x tomentelliformis
118845,Rosaceae,Rosa x verticillantha
118847,Rosaceae,Rosa x vituperabilis
118848,Rosaceae,Rosa x waitziana
118849,Rosaceae,Rosa x wasserburgensis
118270,Rosaceae,Rosa jundzillii
118299,Rosaceae,Rosa luciae
161345,Rosaceae,Rosa marginata
118329,Rosaceae,Rosa micrantha
118339,Rosaceae,Rosa mollis
118343,Rosaceae,Rosa montana
118347,Rosaceae,Rosa moschata
118350,Rosaceae,Rosa moyesii
118353,Rosaceae,Rosa multiflora
118373,Rosaceae,Rosa obtusifolia
160159,Rosaceae,Rosa omeiensis
118388,Rosaceae,Rosa ostensa
118397,Rosaceae,Rosa pendulina
118416,Rosaceae,Rosa pouzinii
717453,Rosaceae,Rosa pseudoscabriuscula
118435,Rosaceae,Rosa pteracantha
118474,Rosaceae,Rosa rubiginosa
118477,Rosaceae,Rosa rugosa
118498,Rosaceae,Rosa sempervirens
118507,Rosaceae,Rosa serafinii
118508,Rosaceae,Rosa sericea
613639,Rosaceae,Rosa sericea f. pteracantha
613640,Rosaceae,Rosa sericea f. sericea
118512,Rosaceae,Rosa sherardii
118513,Rosaceae,Rosa sicula
118521,Rosaceae,Rosa spinosissima
718403,Rosaceae,Rosa spinosissima subsp. spinosissima
718402,Rosaceae,Rosa spinosissima subsp. myriacantha
118524,Rosaceae,Rosa squarrosa
118529,Rosaceae,Rosa stylosa
952513,Rosaceae,Rosa subcanina
952514,Rosaceae,Rosa subcollina
118556,Rosaceae,Rosa tomentella
118557,Rosaceae,Rosa tomentosa
118559,Rosaceae,Rosa trachyphylla
118571,Rosaceae,Rosa valesiaca
118582,Rosaceae,Rosa villosa
762054,Rosaceae,Rosa virginiana
118592,Rosaceae,Rosa vosagiaca
118853,Rosaceae,Rosa xanthina
153892,Rosaceae,Rosa xanthina f. hugonis
153893,Rosaceae,Rosa xanthina f. xanthina
197281,Rosaceae,Rubus
118924,Rosaceae,Rubus abieticola
118925,Rosaceae,Rubus abietinus
118927,Rosaceae,Rubus aciodontus
966553,Rosaceae,Rubus acridentulus
118928,Rosaceae,Rubus aculeolatus
717456,Rosaceae,Rubus acutidens
118930,Rosaceae,Rubus acutipetalus
966910,Rosaceae,Rubus adenanthoides
810878,Rosaceae,Rubus adenoleucus
118931,Rosaceae,Rubus adornatus
118932,Rosaceae,Rubus adscitus
118933,Rosaceae,Rubus adspersus
611501,Rosaceae,Rubus aetnicus
118938,Rosaceae,Rubus albiflorus
118939,Rosaceae,Rubus alnicola
118940,Rosaceae,Rubus alterniflorus
717457,Rosaceae,Rubus ambulans
118942,Rosaceae,Rubus amiantinus
118943,Rosaceae,Rubus amoenus
118944,Rosaceae,Rubus amphichloros
717458,Rosaceae,Rubus amphimalacus
118945,Rosaceae,Rubus amplifolius
118946,Rosaceae,Rubus amplifrons
620522,Rosaceae,Rubus amplistipulus
118947,Rosaceae,Rubus analogus
118948,Rosaceae,Rubus andegavensis
118950,Rosaceae,Rubus angustifrons
118951,Rosaceae,Rubus angustisetus
118952,Rosaceae,Rubus anisacanthoides
118953,Rosaceae,Rubus anoplocladus
118954,Rosaceae,Rubus anoplostachys
707165,Rosaceae,Rubus apetalus var. glaber
118956,Rosaceae,Rubus apricus
118957,Rosaceae,Rubus aranicus
118958,Rosaceae,Rubus ardens
118959,Rosaceae,Rubus arduennensis
118960,Rosaceae,Rubus argenteus
118962,Rosaceae,Rubus argutipilus
810879,Rosaceae,Rubus ariconiensis
118963,Rosaceae,Rubus armeniacus
620512,Rosaceae,Rubus arrheniiformis
118964,Rosaceae,Rubus arrigens
118965,Rosaceae,Rubus aspericaulis
717459,Rosaceae,Rubus asperidens
118966,Rosaceae,Rubus aspernatus
788903,Rosaceae,Rubus atrovinosus
966601,Rosaceae,Rubus atrovirens
717460,Rosaceae,Rubus austroslovacus
118968,Rosaceae,Rubus aviicola
118969,Rosaceae,Rubus axillaris
717461,Rosaceae,Rubus baruthicus
118971,Rosaceae,Rubus bayeri
118972,Rosaceae,Rubus bellardii
118974,Rosaceae,Rubus bellatus
118975,Rosaceae,Rubus bertramii
966522,Rosaceae,Rubus bicolor
118977,Rosaceae,Rubus bifrons
717863,Rosaceae,Rubus bipartitus
118978,Rosaceae,Rubus biserratus
118979,Rosaceae,Rubus bloxamii
118980,Rosaceae,Rubus boraeanus
118981,Rosaceae,Rubus borreri
118982,Rosaceae,Rubus boulayi
620509,Rosaceae,Rubus brachythyrsus
118983,Rosaceae,Rubus bracteatus
118985,Rosaceae,Rubus bregutiensis
118986,Rosaceae,Rubus britannicus
118987,Rosaceae,Rubus brittonii
118988,Rosaceae,Rubus brumalis
966590,Rosaceae,Rubus bugnonii
118991,Rosaceae,Rubus caeresiensis
118992,Rosaceae,Rubus caeruleicaulis
118993,Rosaceae,Rubus caesius
118997,Rosaceae,Rubus calligyne
810928,Rosaceae,Rubus calotemnus
119000,Rosaceae,Rubus calvescens
119001,Rosaceae,Rubus camptostachys
717462,Rosaceae,Rubus canadensis
717463,Rosaceae,Rubus canaliculatus
119003,Rosaceae,Rubus canescens
966544,Rosaceae,Rubus caninitergi
810921,Rosaceae,Rubus cantabrigiensis
119004,Rosaceae,Rubus cardiophyllus
119005,Rosaceae,Rubus carpinifolius
717464,Rosaceae,Rubus cavatifolius
119007,Rosaceae,Rubus ceretanus
119008,Rosaceae,Rubus chaerophyllus
119009,Rosaceae,Rubus chloocladus
119010,Rosaceae,Rubus chlorostachys
119012,Rosaceae,Rubus chloroxylon
119016,Rosaceae,Rubus chymophilus
119017,Rosaceae,Rubus cinerascens
810880,Rosaceae,Rubus cockburnianus
159814,Rosaceae,Rubus colemannii
119023,Rosaceae,Rubus collicola
119025,Rosaceae,Rubus commiscibilis
119026,Rosaceae,Rubus condensatus
717465,Rosaceae,Rubus confinis
810964,Rosaceae,Rubus conformis
810929,Rosaceae,Rubus conjungens
119028,Rosaceae,Rubus consobrinus
119029,Rosaceae,Rubus conspicuus
620515,Rosaceae,Rubus constrictus
119030,Rosaceae,Rubus conterminus
810930,Rosaceae,Rubus cordiformis
119032,Rosaceae,Rubus corylinus
119033,Rosaceae,Rubus corymbosus
119034,Rosaceae,Rubus coutinhoi
119035,Rosaceae,Rubus crassus
119039,Rosaceae,Rubus curtiglandulosus
810931,Rosaceae,Rubus curvaciculatus
717466,Rosaceae,Rubus cuspidatus
119040,Rosaceae,Rubus cuspidifer
119041,Rosaceae,Rubus dasyphyllus
119042,Rosaceae,Rubus declivis
119043,Rosaceae,Rubus decurtatus
119044,Rosaceae,Rubus decussatus
119045,Rosaceae,Rubus dejonghii
717468,Rosaceae,Rubus delectus
620531,Rosaceae,Rubus dentatus
966592,Rosaceae,Rubus derasifolius
717469,Rosaceae,Rubus devitatus
810881,Rosaceae,Rubus deweveri
966593,Rosaceae,Rubus discoideus
896969,Rosaceae,Rubus discolor
717470,Rosaceae,Rubus distractus
119050,Rosaceae,Rubus divaricatus
119051,Rosaceae,Rubus divergens
119052,Rosaceae,Rubus divexiramus
119053,Rosaceae,Rubus doranus
119054,Rosaceae,Rubus drymophilus
966556,Rosaceae,Rubus dubiensis
119056,Rosaceae,Rubus dumnoniensis
119058,Rosaceae,Rubus echinatus
717471,Rosaceae,Rubus echinophora
717472,Rosaceae,Rubus echinosepalus
788904,Rosaceae,Rubus edeesii
119061,Rosaceae,Rubus egregius
119062,Rosaceae,Rubus elatior
119063,Rosaceae,Rubus elegans
119065,Rosaceae,Rubus elegantispinosus
119066,Rosaceae,Rubus elongatifolius
810939,Rosaceae,Rubus elongatispinus
810882,Rosaceae,Rubus emergens
810954,Rosaceae,Rubus emollitus
119069,Rosaceae,Rubus erinaceus
119070,Rosaceae,Rubus eriostachys
788905,Rosaceae,Rubus erubescens
119071,Rosaceae,Rubus erythradenes
119072,Rosaceae,Rubus erythrinus
119074,Rosaceae,Rubus euryanthemus
119075,Rosaceae,Rubus evagatus
119077,Rosaceae,Rubus excultus
119078,Rosaceae,Rubus exilis
119079,Rosaceae,Rubus expolitus
810915,Rosaceae,Rubus fabrimontanus
119081,Rosaceae,Rubus fagicola
119082,Rosaceae,Rubus falcifer
810932,Rosaceae,Rubus fasciculatiformis
717473,Rosaceae,Rubus fasciculatus
119085,Rosaceae,Rubus ferocior
630573,Rosaceae,Rubus ferrugineus
611523,Rosaceae,Rubus fissipetalus
119088,Rosaceae,Rubus fissurarum
788906,Rosaceae,Rubus flaccidifolius
717474,Rosaceae,Rubus flaccidus
119091,Rosaceae,Rubus flaviramus
119092,Rosaceae,Rubus flexuosus
810883,Rosaceae,Rubus foersteri
119093,Rosaceae,Rubus foliosus
966591,Rosaceae,Rubus fonsmatronae
119094,Rosaceae,Rubus fragariiflorus
611512,Rosaceae,Rubus frederici
119097,Rosaceae,Rubus fruticosus
119098,Rosaceae,Rubus furvus
119099,Rosaceae,Rubus fuscater
119100,Rosaceae,Rubus fuscus
119101,Rosaceae,Rubus garumnicus
119103,Rosaceae,Rubus geniculatus
119106,Rosaceae,Rubus glabellus
119108,Rosaceae,Rubus glandulosus
119109,Rosaceae,Rubus glaucellus
119110,Rosaceae,Rubus godronii
119111,Rosaceae,Rubus goniophorus
119112,Rosaceae,Rubus goniophyllus
119113,Rosaceae,Rubus grabowskii
611502,Rosaceae,Rubus gracilicaulis
119114,Rosaceae,Rubus gracilis
119115,Rosaceae,Rubus granulatus
119116,Rosaceae,Rubus gratiflorens
119117,Rosaceae,Rubus gratiosus
119118,Rosaceae,Rubus gratus
119120,Rosaceae,Rubus gremlii
810933,Rosaceae,Rubus griesiae
119121,Rosaceae,Rubus guentheri
966594,Rosaceae,Rubus gymnocarpus
788881,Rosaceae,Rubus gymnostachys
717477,Rosaceae,Rubus hadracanthos
810934,Rosaceae,Rubus halsteadensis
966596,Rosaceae,Rubus hebecarpos
119123,Rosaceae,Rubus hebecaulis
717478,Rosaceae,Rubus hebes
119124,Rosaceae,Rubus hebetatus
119126,Rosaceae,Rubus hemistemon
119127,Rosaceae,Rubus henriquesii
119128,Rosaceae,Rubus hercynicus
717479,Rosaceae,Rubus hilsianus
810966,Rosaceae,Rubus hindii
119130,Rosaceae,Rubus hirtus
119132,Rosaceae,Rubus hispidissimus
966595,Rosaceae,Rubus holandrei
119135,Rosaceae,Rubus holerythros
717480,Rosaceae,Rubus holosericeus
810884,Rosaceae,Rubus horrefactus
119136,Rosaceae,Rubus horridicaulis
119137,Rosaceae,Rubus horridulus
717481,Rosaceae,Rubus horridus
119138,Rosaceae,Rubus humifusus
119139,Rosaceae,Rubus humiliformis
119141,Rosaceae,Rubus humorosus
119142,Rosaceae,Rubus hylonomus
119143,Rosaceae,Rubus hylophilus
119144,Rosaceae,Rubus hypochlous
119147,Rosaceae,Rubus hypomalacus
717482,Rosaceae,Rubus hystricopsis
119149,Rosaceae,Rubus idaeus
718404,Rosaceae,Rubus idaeus subsp. idaeus
762177,Rosaceae,Rubus idaeus subsp. strigosus
717483,Rosaceae,Rubus ignoratus
810916,Rosaceae,Rubus imbellis
162458,Rosaceae,Rubus imbricatus
119150,Rosaceae,Rubus impolitus
119151,Rosaceae,Rubus inaequabilis
119152,Rosaceae,Rubus incanescens
966598,Rosaceae,Rubus incarnatus
810885,Rosaceae,Rubus incisior
119153,Rosaceae,Rubus incultus
717484,Rosaceae,Rubus indutus
119154,Rosaceae,Rubus infestus
119155,Rosaceae,Rubus inocapatus
620524,Rosaceae,Rubus inopacatus
119156,Rosaceae,Rubus insectifolius
119157,Rosaceae,Rubus insericatus
119158,Rosaceae,Rubus insolatus
119159,Rosaceae,Rubus integribasis
810943,Rosaceae,Rubus intensior
119160,Rosaceae,Rubus interruptus
717485,Rosaceae,Rubus intricatus
119161,Rosaceae,Rubus irrufatus
611521,Rosaceae,Rubus istricus
119162,Rosaceae,Rubus iuvenis
119394,Rosaceae,Rubus x areschougii
160326,Rosaceae,Rubus x bertolonii
119024,Rosaceae,Rubus x collinus
931010,Rosaceae,Rubus x idaeoides
119396,Rosaceae,Rubus x loganobaccus
611507,Rosaceae,Rubus x uncinellus
119163,Rosaceae,Rubus jactabundus
119166,Rosaceae,Rubus kaltenbachii
119168,Rosaceae,Rubus koehleri
119169,Rosaceae,Rubus laceratus
119170,Rosaceae,Rubus lacertosus
119171,Rosaceae,Rubus laciniatus
810935,Rosaceae,Rubus lainzii
717486,Rosaceae,Rubus lamprocaulos
119175,Rosaceae,Rubus lanatus
119176,Rosaceae,Rubus lasiothyrsus
717487,Rosaceae,Rubus leightonii
717488,Rosaceae,Rubus leiningeri
119177,Rosaceae,Rubus lejeunei
119179,Rosaceae,Rubus leptadenes
119180,Rosaceae,Rubus leptobelus
969011,Rosaceae,Rubus leptothyrsos
119182,Rosaceae,Rubus lespinassei
119183,Rosaceae,Rubus leucadenes
119184,Rosaceae,Rubus leucandrus
717489,Rosaceae,Rubus leucophaeus
119186,Rosaceae,Rubus leucostachys
119187,Rosaceae,Rubus leucotrichus
810949,Rosaceae,Rubus limitis
119191,Rosaceae,Rubus lindenbergii
119192,Rosaceae,Rubus lindleianus
119193,Rosaceae,Rubus linkianus
810950,Rosaceae,Rubus lobatidens
717490,Rosaceae,Rubus loehrii
119195,Rosaceae,Rubus longicuspis
119198,Rosaceae,Rubus longisepalus
119201,Rosaceae,Rubus macrophyllus
119202,Rosaceae,Rubus macrostachys
119205,Rosaceae,Rubus majusculus
810936,Rosaceae,Rubus martrinii
119207,Rosaceae,Rubus melanoxylon
119208,Rosaceae,Rubus menkei
119210,Rosaceae,Rubus mercieri
119211,Rosaceae,Rubus micans
119213,Rosaceae,Rubus microstachys
119214,Rosaceae,Rubus minutidentatus
119216,Rosaceae,Rubus minutiflorus
119217,Rosaceae,Rubus miostylis
810951,Rosaceae,Rubus mollis
119220,Rosaceae,Rubus montanus
717491,Rosaceae,Rubus morifolius
717492,Rosaceae,Rubus morvennicus
717493,Rosaceae,Rubus mougeotii
119223,Rosaceae,Rubus mucronipetalus
119224,Rosaceae,Rubus mucronulatus
119225,Rosaceae,Rubus muelleri
119226,Rosaceae,Rubus muenteri
119227,Rosaceae,Rubus mulsantii
119228,Rosaceae,Rubus multifidus
966599,Rosaceae,Rubus muricatus
810886,Rosaceae,Rubus muricola
119229,Rosaceae,Rubus myricae
611504,Rosaceae,Rubus napaeus
119230,Rosaceae,Rubus napophiloides
810944,Rosaceae,Rubus neanias
717495,Rosaceae,Rubus negatus
717496,Rosaceae,Rubus nemophilus
119232,Rosaceae,Rubus nemoralis
119233,Rosaceae,Rubus nemorensis
810967,Rosaceae,Rubus nemorosoides
119234,Rosaceae,Rubus nemorosus
119235,Rosaceae,Rubus nessensis
611518,Rosaceae,Rubus neurophanes
119236,Rosaceae,Rubus nigricatus
966600,Rosaceae,Rubus ninckii
119237,Rosaceae,Rubus nitidiformis
611514,Rosaceae,Rubus nobilissimus
966602,Rosaceae,Rubus oblongifrons
119240,Rosaceae,Rubus obscurus
611508,Rosaceae,Rubus obtusangulus
717497,Rosaceae,Rubus obvallatus
810923,Rosaceae,Rubus occidentalis
611520,Rosaceae,Rubus odoratus
119244,Rosaceae,Rubus offensus
119245,Rosaceae,Rubus oigocladus
119246,Rosaceae,Rubus oliganthus
119247,Rosaceae,Rubus omalus
119248,Rosaceae,Rubus opaciformis
119250,Rosaceae,Rubus opacus
810942,Rosaceae,Rubus opertus
119251,Rosaceae,Rubus orbifolius
119252,Rosaceae,Rubus oreades
810887,Rosaceae,Rubus orthostachyoides
717499,Rosaceae,Rubus orthostachys
788863,Rosaceae,Rubus pallidicaulis
119253,Rosaceae,Rubus pallidus
717500,Rosaceae,Rubus pannosus
119254,Rosaceae,Rubus papulosus
810888,Rosaceae,Rubus parahebecarpus
717501,Rosaceae,Rubus parthenocissus
810889,Rosaceae,Rubus parviflorus
119255,Rosaceae,Rubus parvulipetalus
810947,Rosaceae,Rubus pauciglandulosus
119257,Rosaceae,Rubus pedatifolius
119258,Rosaceae,Rubus pedemontanus
119259,Rosaceae,Rubus pendulinus
119260,Rosaceae,Rubus pentaphyllus
119261,Rosaceae,Rubus peratticus
810938,Rosaceae,Rubus percrispus
717502,Rosaceae,Rubus pericrispatus
810869,Rosaceae,Rubus pervagus
810962,Rosaceae,Rubus phoenicacanthus
119263,Rosaceae,Rubus phoenicolasius
810965,Rosaceae,Rubus phyllanthoides
119264,Rosaceae,Rubus phyllostachys
717503,Rosaceae,Rubus picearum
810922,Rosaceae,Rubus pictorum
119265,Rosaceae,Rubus pierratii
119267,Rosaceae,Rubus pilifer
119268,Rosaceae,Rubus pilocarpus
810945,Rosaceae,Rubus placidus
788792,Rosaceae,Rubus platyacanthus
119270,Rosaceae,Rubus plinthostylus
119273,Rosaceae,Rubus podophylloides
119274,Rosaceae,Rubus podophyllos
788907,Rosaceae,Rubus polyanthemus
162290,Rosaceae,Rubus polyoplon
119275,Rosaceae,Rubus posoniensis
119278,Rosaceae,Rubus praedatus
119279,Rosaceae,Rubus praeruptorum
966551,Rosaceae,Rubus praestans
119281,Rosaceae,Rubus prei
